"","Gene","avg_fold_changes"
"12018","hsa-mir-3154",0.0765552150438196
"12019","CASC1",0.0765203142332866
"12020","DICER1",0.076506951039641
"12021","TP53BP1",0.0765066936312867
"12022","TRMT2B",0.0764194085670375
"12023","METTL22",0.0763906900971267
"12024","SMARCD2",0.0763434345023096
"12025","OSBPL7",0.0763253986997964
"12026","ALB",0.0763141161213687
"12027","JOSD2",0.0762976730923669
"12028","GEMIN7",0.0762735316315059
"12029","TOM1",0.0762713612322348
"12030","AGXT",0.076230910309701
"12031","CENPC1",0.0762171706910411
"12032","HNRNPCL1",0.0762068811308666
"12033","GRN",0.0761773767150365
"12034","B3GAT3",0.0761762822584238
"12035","C4orf46",0.0761682852400156
"12036","EDEM3",0.076156549708803
"12037","IKBKE",0.0761427594408289
"12038","ATP1B2",0.0761252969963445
"12039","ZNF575",0.0761001286286454
"12040","MUTYH",0.0760993033844299
"12041","NUTM2A",0.0760838254913658
"12042","KCTD15",0.0760817680531413
"12043","CDC26",0.0760798558193482
"12044","FAM127B",0.076069035343251
"12045","KLHL20",0.0760631621523407
"12046","hsa-mir-567",0.0760526557298521
"12047","ATP5A1",0.0760437223554392
"12048","C5orf46",0.0760359161582333
"12049","MED21",0.0760292229604536
"12050","EPOR",0.0760049690708726
"12051","ZNF25",0.0760005539558123
"12052","HIGD2A",0.0759953086226351
"12053","TMC2",0.0759886991707503
"12054","DNAAF2",0.0759777290378937
"12055","PRICKLE1",0.0759738266894466
"12056","hsa-mir-4667",0.0759708651933787
"12057","SGK110",0.0759482655202816
"12058","PIK3C2A",0.075941884953077
"12059","FOXA1",0.0759401987104467
"12060","SLC30A8",0.0759372611037264
"12061","DRD2",0.0759152959196837
"12062","ZNF334",0.0759104045066604
"12063","PIGB",0.0758918912898495
"12064","FAM167A",0.0758835144002592
"12065","TNFRSF14",0.0758476768838632
"12066","ADH5",0.0758311079509823
"12067","hsa-mir-5684",0.0758289651813893
"12068","hsa-mir-4304",0.0758207653975206
"12069","KIF6",0.0758136510548689
"12070","TPH1",0.0758090000079592
"12071","CACNG4",0.0757977443483572
"12072","LAMP5",0.0757472534565712
"12073","SLC35A2",0.075731278561058
"12074","AFF4",0.0757037926644504
"12075","CPA3",0.0757016644309313
"12076","LEPREL4",0.0756912881502822
"12077","NSMF",0.0756828791930652
"12078","BET3L",0.0756711596099487
"12079","KRTAP2-4",0.0756554705608652
"12080","TAAR1",0.0756435575643385
"12081","CCDC9",0.0756384194469356
"12082","ARHGDIG",0.0756294745550651
"12083","ACP1",0.0756287542146509
"12084","RPP14",0.0756267262030504
"12085","CHD2",0.0756237723470875
"12086","ULBP1",0.0756230579811147
"12087","ELOVL1",0.075619540040054
"12088","hsa-mir-4724",0.0756155169726615
"12089","FSTL3",0.0756144939082853
"12090","DHRS9",0.075588309787875
"12091","SH3BGR",0.0755769329717472
"12092","OLFM1",0.0755536104977001
"12093","MPV17L2",0.0755385561597098
"12094","hsa-mir-9-2",0.0755352740895999
"12095","ADAMTS14",0.0755250151772077
"12096","hsa-let-7b",0.0755015915557144
"12097","HEBP1",0.0754494183228799
"12098","PPTC7",0.0754106385697345
"12099","RTFDC1",0.0754098996152618
"12100","FNBP1",0.075373672742641
"12101","SLC9B1",0.07535636153226
"12102","KCMF1",0.0753393934011783
"12103","MALT1",0.0753368035787362
"12104","CLN6",0.0753364464494672
"12105","KRTAP25-1",0.0753341134397749
"12106","MIOX",0.0753082612427481
"12107","PPIAL4E",0.0752990848337308
"12108","CALB1",0.0752960741350949
"12109","CHCHD6",0.0752936148905062
"12110","CHRDL2",0.0752916918633663
"12111","MDGA1",0.0752862292134251
"12112","AIFM2",0.0752750870139186
"12113","hsa-mir-196a-2",0.0752687554753919
"12114","C1orf43",0.0752541512952145
"12115","DHRS4L1",0.0752158994303139
"12116","BAIAP2",0.0752146791774167
"12117","CALHM3",0.075206454227714
"12118","MAGEA12",0.0751992540406014
"12119","NR1D2",0.0751897645041937
"12120","WFDC12",0.0751508429422537
"12121","EDN2",0.0751386385706756
"12122","NUDT6",0.0751356337953557
"12123","FAM20A",0.0751232409743691
"12124","MMD",0.0751119172408422
"12125","OGFOD2",0.075111602227099
"12126","GPR161",0.0751102275929779
"12127","DEFB115",0.075102408010653
"12128","MPP7",0.0750778918477299
"12129","MYSM1",0.075076087403836
"12130","PROM1",0.0750737665130275
"12131","NQO2",0.0750612585264387
"12132","BSG",0.0750457848882704
"12133","CREB3L3",0.0750315872460862
"12134","PUM1",0.0750077396698352
"12135","HOXA7",0.0750064728990626
"12136","SRPRB",0.0749903311706682
"12137","PCDHGA5",0.0749789205296998
"12138","OTUD1",0.0749580167740488
"12139","LEFTY2",0.074953188563608
"12140","CHMP4C",0.0749520353957114
"12141","RP9",0.074939070889813
"12142","TRPM6",0.0749228769658672
"12143","ECM1",0.0749211077242622
"12144","ARID5B",0.074876094148787
"12145","ZNF131",0.0748713058365759
"12146","JAM3",0.0748592464483015
"12147","VSX1",0.074855424696981
"12148","NDUFA7",0.0748464400984631
"12149","C8orf44-SGK3",0.0748338094620055
"12150","hsa-mir-4796",0.0748189855077516
"12151","SLC6A8",0.0748095211131617
"12152","ECI1",0.0747786994025453
"12153","VAPA",0.0747517581878242
"12154","CCAR2",0.074746212329425
"12155","FRMD8",0.0747426191567727
"12156","TMEM82",0.0747341614597418
"12157","SLC39A8",0.0747124229581071
"12158","EBLN1",0.0747009423020878
"12159","HMSD",0.0746884481626336
"12160","TRAIP",0.0746842460695233
"12161","FADS1",0.0746813386831251
"12162","MPDU1",0.0746642121737986
"12163","C14orf166",0.0746517681380352
"12164","N6AMT2",0.0746457760826133
"12165","WWP2",0.0746399794051694
"12166","ELAVL3",0.0746394154511575
"12167","SLC2A5",0.0746315566465479
"12168","ZNF792",0.0746210275933685
"12169","TRIM13",0.0746020574167787
"12170","SNN",0.0745971275399686
"12171","MTPAP",0.0745805043222817
"12172","CDC42BPG",0.0745622783901496
"12173","PGAM2",0.0745489062758431
"12174","ESRP2",0.074536385153193
"12175","PHLDA1",0.0745358623741444
"12176","ZFYVE26",0.0745157622635919
"12177","COL28A1",0.0745004923968701
"12178","CPXCR1",0.0744819964144948
"12179","ELAC1",0.0744415874863442
"12180","CNTN3",0.0743921921947405
"12181","hsa-mir-645",0.0743591052204246
"12182","CEACAM1",0.0743463446997854
"12183","CD200",0.0743389529427052
"12184","SIVA1",0.0743188105832768
"12185","RPS6KC1",0.074312128975343
"12186","MCCC1",0.0743032621520863
"12187","FAM86A",0.0742990781215404
"12188","BTBD8",0.074290855031059
"12189","FUT11",0.0742687688272959
"12190","COL14A1",0.0742456173317747
"12191","hsa-mir-4455",0.0742448153963161
"12192","SUB1",0.0742433771327733
"12193","ANAPC10",0.0742198635104312
"12194","CT45A5",0.0742000732997705
"12195","COL6A1",0.074189516643205
"12196","C1orf74",0.0741806948707874
"12197","PQLC3",0.074148052889343
"12198","FAM46B",0.0741304220023366
"12199","KRT81",0.0741215379732586
"12200","PTGER2",0.0741180410972995
"12201","HDGF",0.0741140113363078
"12202","ZNF705B",0.0741074984969731
"12203","ZNF385D",0.0741000605480197
"12204","CKLF",0.074099974720995
"12205","SPAG9",0.0740861531352703
"12206","ZNF157",0.0740852536850672
"12207","SVOPL",0.0740790665805347
"12208","JMJD6",0.0740701597096188
"12209","THBS3",0.0740578655833667
"12210","GAGE12B",0.0740484572286021
"12211","RNF185",0.07403841212287
"12212","SEC14L3",0.0740375575655845
"12213","FAM151A",0.0739838638093258
"12214","LAMTOR3",0.073977199738716
"12215","PRUNE2",0.0739701796709837
"12216","INS",0.0739667550761908
"12217","NOG",0.0739571231093193
"12218","BRAT1",0.0739149517472282
"12219","ZNF79",0.0739044661440069
"12220","RBMXL1",0.0738963197481831
"12221","DCLK3",0.0738945375109439
"12222","POLR2F",0.0738935460843085
"12223","hsa-mir-101-1",0.0738925071144989
"12224","RHOC",0.0738830909257625
"12225","NLGN1",0.0738800571955443
"12226","CHRNA6",0.0738779231160757
"12227","PRPF3",0.0738699380452064
"12228","OR52E4",0.0738656399905717
"12229","TMEM38A",0.0738598077012495
"12230","hsa-mir-3663",0.0738534399191529
"12231","COMMD8",0.0738441819497873
"12232","RAB40B",0.0738377678006176
"12233","RET",0.0738338899878686
"12234","BTLA",0.0738203326540312
"12235","SIPA1L1",0.0738110511393606
"12236","FAM26E",0.0737807264388471
"12237","DDX19A",0.0737482261303753
"12238","SEPT2",0.0737445671607517
"12239","SLC6A3",0.0737445671607515
"12240","ITFG1",0.0737417628238558
"12241","TIGD7",0.0737350762579188
"12242","SUPT6H",0.0737340969392968
"12243","TMEM110-MUSTN1",0.0737176136301516
"12244","ZXDA",0.0737139529844819
"12245","CKS1B",0.0737106605122132
"12246","ZBTB47",0.0736908881237205
"12247","hsa-mir-4456",0.0736852760150092
"12248","hsa-mir-4520a",0.0736539984912693
"12249","LCORL",0.0736467175241586
"12250","TAS2R50",0.0736410516289407
"12251","C1orf86",0.0736260270510338
"12252","XYLT2",0.0736231992919496
"12253","TCP10L2",0.0735974171634084
"12254","FAM208A",0.0735919883142801
"12255","MSMB",0.0735919572059447
"12256","GBGT1",0.073577345920024
"12257","GPR146",0.0735117598516625
"12258","MMP21",0.0735086391500551
"12259","PANK2",0.0735016392620388
"12260","ZNF17",0.0734972722362646
"12261","ALS2CR8",0.0734943468022757
"12262","hsa-mir-6073",0.0734884865104226
"12263","SRSF5",0.0734814377889124
"12264","MAOB",0.0734730836096282
"12265","VPS11",0.0734657279763651
"12266","LGI1",0.0734620818207174
"12267","WHSC1",0.0734447074356764
"12268","HERC3",0.0734328191105167
"12269","DDO",0.0734142729655491
"12270","PICK1",0.0734069046410538
"12271","CA10",0.0733885179078214
"12272","GUCY2D",0.0733649133757367
"12273","CCL15",0.0733572065648229
"12274","OR2L5",0.0733497922908072
"12275","CTSB",0.0733417591193412
"12276","BRD8",0.0733156988120702
"12277","hsa-mir-548j",0.0733098183255919
"12278","PIK3CG",0.0733095288539815
"12279","PDCD2L",0.0733015022310423
"12280","CYLC1",0.0732976303900802
"12281","SLC17A3",0.0732886529961806
"12282","EPHA10",0.0732875381470866
"12283","LTBP4",0.0732822179552372
"12284","LTB",0.0732708095685465
"12285","hsa-mir-6855",0.0732563761444599
"12286","TMEM100",0.0732515402985942
"12287","LEP",0.0732300245241299
"12288","UPK2",0.073228049464512
"12289","KCNJ8",0.0732254942941821
"12290","NARG2",0.0732049737329397
"12291","SLC2A13",0.0732048530963681
"12292","BCAN",0.0731822014330527
"12293","GPR137",0.073169534466892
"12294","hsa-mir-205",0.0731659637383685
"12295","ALAS2",0.0731543698573459
"12296","CLDN14",0.0730802513628388
"12297","TESPA1",0.0730542454669338
"12298","PDCD11",0.0730258091962221
"12299","SMN1",0.0730182495578941
"12300","SDHAF2",0.0730164338881076
"12301","KLHDC1",0.0730082530735813
"12302","hsa-mir-548f-3",0.0730008926464489
"12303","TMEM104",0.0729693860151692
"12304","STRADB",0.0729567290110109
"12305","CCDC171",0.0729399319168763
"12306","MEF2BNB-MEF2B",0.0729322035078176
"12307","COA3",0.072916447737104
"12308","MIEF1",0.0729014140036025
"12309","C16orf92",0.0728977622508514
"12310","hsa-mir-516a-1",0.0728585838279042
"12311","LOC100129520",0.0728555831491161
"12312","MYOC",0.0728486449330185
"12313","EFHC2",0.0728340302122189
"12314","RBM46",0.072827532814895
"12315","NRXN1",0.0727772990128618
"12316","ARHGAP25",0.0727727542040993
"12317","FBXO5",0.0727718182304634
"12318","LOC401052",0.0727517893816812
"12319","KIF21A",0.0727410413437202
"12320","CLCN1",0.0727253760636196
"12321","GRIN3A",0.0727144825368603
"12322","COL19A1",0.072714312224112
"12323","C22orf15",0.0727086080492499
"12324","TCTEX1D1",0.0726847016270061
"12325","ZNF384",0.0726812963487799
"12326","hsa-mir-4417",0.0726490797548811
"12327","hsa-mir-761",0.0726464045162012
"12328","ZFP1",0.0726457321457825
"12329","RPL22",0.072641999401956
"12330","ADPRM",0.0726331256848771
"12331","PDGFC",0.0726072208109887
"12332","ALDH1B1",0.072549655465026
"12333","ASMT_X",0.0725463280332137
"12334","RAD23A",0.0725459353522188
"12335","ECT2",0.0725443843317335
"12336","PFDN5",0.0725324110450459
"12337","OR2A1",0.0725047904450501
"12338","C7orf25",0.0725023893649666
"12339","ATP1A2",0.0724954497269669
"12340","IGSF9",0.0724889096383674
"12341","FOXRED2",0.0724871178447262
"12342","MOAP1",0.0724807031466101
"12343","HCN2",0.0724791814374578
"12344","VAMP4",0.0724747669198096
"12345","TRABD2A",0.0724716832276009
"12346","LRRC8D",0.0724716229456743
"12347","SRP14",0.0724528525993807
"12348","LARP6",0.0724268715154617
"12349","ADRB1",0.0724152398902338
"12350","SLC25A11",0.0724147024622138
"12351","KIFC3",0.0723946898519989
"12352","GTPBP5",0.0723942380874509
"12353","TM2D2",0.0723911537626719
"12354","SURF1",0.072380529431878
"12355","EVPLL",0.0723508343656918
"12356","NDUFS5",0.0723500519957432
"12357","TBK1",0.0723476403449399
"12358","CSF1R",0.0723330453616142
"12359","GGA3",0.072299059056746
"12360","ANKMY2",0.0722738777871751
"12361","COL9A2",0.072270823833851
"12362","IL10RA",0.0722595392873137
"12363","CCDC175",0.072246034170344
"12364","NHP2L1",0.0722206238076506
"12365","ZNF444",0.0721942067871349
"12366","MALSU1",0.07216024376745
"12367","G6PC",0.0721548763580443
"12368","TCHHL1",0.0721304251296261
"12369","NNAT",0.0721215304678877
"12370","hsa-mir-3152",0.0721186192549093
"12371","GBE1",0.0721113777868461
"12372","C2orf48",0.0721075116512128
"12373","C7orf43",0.0720509418477924
"12374","NUDT19",0.0720350725824497
"12375","ALPK3",0.0720341139207134
"12376","MAOA",0.0720337652363872
"12377","TBL3",0.0720323228774915
"12378","HIF3A",0.0720293187738586
"12379","CRP",0.0720056704909754
"12380","PYGB",0.0719853656787887
"12381","STIM2",0.0719827587547001
"12382","NHEJ1",0.0719778155558902
"12383","ANKRD39",0.0719545365798214
"12384","IGFBP2",0.0719524284340652
"12385","DUOX1",0.0719361040161759
"12386","UBA52",0.071926998729438
"12387","SLC12A7",0.0719193285711266
"12388","CDH8",0.0719037253536296
"12389","hsa-mir-3688-1",0.0719029396949507
"12390","ACSL5",0.0718926830264399
"12391","FLI1",0.0718728066806812
"12392","RRAGC",0.0718238707208486
"12393","DHRS7B",0.0718235736228012
"12394","PPP2R4",0.0718225241801559
"12395","HK3",0.0717936526855991
"12396","HIBADH",0.0717926244172988
"12397","NPC1L1",0.0717824800771272
"12398","MDFI",0.0717729635357045
"12399","CCDC69",0.0717651028579733
"12400","HDAC9",0.0717641559120534
"12401","TMEM47",0.0717512638330548
"12402","hsa-mir-3665",0.0717422565663376
"12403","MEP1B",0.0717422565663374
"12404","HSPD1",0.071737424493541
"12405","LRRC52",0.071727465768413
"12406","ATG9A",0.0716945192936377
"12407","ITPR1",0.0716882002475978
"12408","CEP44",0.0716740124867155
"12409","NIT1",0.0716667687668307
"12410","C2orf53",0.071663753706095
"12411","CHFR",0.0716625298236538
"12412","ZNF136",0.0716447920861562
"12413","C11orf87",0.0716275039259384
"12414","IMMP1L",0.0716115123405197
"12415","RPS5",0.0716045115522618
"12416","KCNE3",0.0715899344763073
"12417","FAM195B",0.0715602958747565
"12418","POTEC",0.0715540547320052
"12419","CMC2",0.0715538434293383
"12420","TMEM59",0.071539956727867
"12421","ZNF439",0.0715060565920805
"12422","EGFLAM",0.0714755265239623
"12423","LSMEM2",0.0714152866315505
"12424","PRSS48",0.0714065220129419
"12425","TLX1NB",0.0713971671297692
"12426","KCNK4",0.0713641145658803
"12427","TMEM106C",0.0713618918132548
"12428","PGM2",0.0713573526284092
"12429","CMC1",0.0713472092214372
"12430","UTS2B",0.0713363563128707
"12431","ACPP",0.0713292615125494
"12432","USP43",0.0713048274012317
"12433","BTF3",0.0713023627901265
"12434","hsa-mir-299",0.0712939927250575
"12435","RPGRIP1L",0.0712851148970886
"12436","CCBL1",0.0712665348278229
"12437","USB1",0.0712561265456156
"12438","NADSYN1",0.0712428838087867
"12439","ADCY6",0.0712404569794571
"12440","ALPPL2",0.0712354561995371
"12441","GNAI2",0.0712072579242526
"12442","SHISA8",0.0712053528363483
"12443","PCSK2",0.0711906007906692
"12444","hsa-mir-4295",0.0711569266817267
"12445","hsa-mir-6500",0.0711539475125236
"12446","NGB",0.0711496219391963
"12447","SFI1",0.0711441710906445
"12448","KRTAP20-3",0.0711278956939786
"12449","IFNA5",0.0711143529988672
"12450","HIST1H1B",0.0711037523450506
"12451","PGA3",0.0711013422681888
"12452","INPP5E",0.0710970923885822
"12453","TMEM223",0.0710749251107994
"12454","KDM4B",0.0710743331600494
"12455","CHCHD4",0.0710676921313115
"12456","C4orf47",0.0710475048462761
"12457","KLRC4-KLRK1",0.0710180082097391
"12458","SPATA31A3",0.0710033629691735
"12459","ZCCHC12",0.0710008841109996
"12460","NTN4",0.0709958747127101
"12461","RHBDD1",0.0709957278074711
"12462","GMDS",0.0709608506390859
"12463","EID1",0.0709478697939377
"12464","GJA1",0.0709456538200634
"12465","EVI5",0.070928889704168
"12466","PARVB",0.0709079140782728
"12467","INSL6",0.0708831060180545
"12468","ST18",0.0708747502518168
"12469","PDE8B",0.0708518195487794
"12470","IFNA1",0.0708441561978645
"12471","PIGV",0.0708358370793251
"12472","HINT2",0.0708164741940836
"12473","CLIC4",0.0707724979203028
"12474","RNF208",0.0707617216079526
"12475","MAGEA4",0.0707570437780782
"12476","KIF14",0.070743210076284
"12477","AARD",0.0707210410807685
"12478","CD276",0.0707057156160991
"12479","AADACL3",0.0706643353242249
"12480","MAPRE1",0.0706555125564684
"12481","MCM2",0.0706344213092997
"12482","TOR1AIP2",0.0706316310895313
"12483","IL17B",0.0706178201962839
"12484","CDC42EP1",0.0706093667736043
"12485","SDC1",0.0705998429248802
"12486","VSIG8",0.0705688533686452
"12487","MRGPRF",0.070566302467927
"12488","LRP5",0.0705613042524616
"12489","FABP4",0.0705405108952099
"12490","C5orf34",0.0705272550422159
"12491","SCAMP5",0.0705173427487031
"12492","BCL11B",0.0705168953728476
"12493","BCAT2",0.0705114118297218
"12494","SPECC1L",0.0704954662726104
"12495","FAM155A",0.070494873891416
"12496","GCG",0.0704661060774033
"12497","MMP15",0.0704604611870777
"12498","ZNF235",0.0704536134677142
"12499","MTMR6",0.0704517891746137
"12500","ME1",0.0704359077971162
"12501","RNF11",0.0704322194876612
"12502","OR8I2",0.0703902383119546
"12503","MOB3A",0.0703805823564942
"12504","ZNF766",0.0703688977869834
"12505","TAGLN",0.0703615528291141
"12506","FOXI1",0.0703359975382641
"12507","B4GALT7",0.0703342753242669
"12508","CHKB",0.070333359845029
"12509","SPANXC",0.0703180519189388
"12510","AIG1",0.070311572323475
"12511","WFDC10B",0.070272200471973
"12512","hsa-mir-4273",0.0702533083017483
"12513","hsa-mir-4672",0.0702482674704427
"12514","hsa-mir-5682",0.0702398092756723
"12515","RIPPLY1",0.0702353628860316
"12516","ARX",0.0702340797793315
"12517","SLC22A18",0.0702326710376254
"12518","TNFRSF1B",0.0702141085803233
"12519","GCHFR",0.0701445050253487
"12520","GPAM",0.0701255561889636
"12521","FGF17",0.070120882314547
"12522","DDN",0.0701146861061021
"12523","LYST",0.0701110052897487
"12524","BEAN1",0.0700707714260896
"12525","SLC25A20",0.0700514717872798
"12526","PRSS54",0.0700462373809377
"12527","PPP2R5A",0.0700395479520229
"12528","CCDC15",0.070037743019645
"12529","TMEM86A",0.0700294953034478
"12530","SAT2",0.070019007843338
"12531","PNLIPRP3",0.0700054379881773
"12532","TMTC1",0.0699980906194963
"12533","GABRA3",0.069978142263004
"12534","MTFR1",0.0699735673069562
"12535","SLC35E4",0.0699689792445101
"12536","hsa-mir-4283-1",0.0699687313756042
"12537","TRIM49",0.0699314518459939
"12538","USP42",0.0699210700418183
"12539","KIF16B",0.069920774789453
"12540","hsa-mir-2117",0.0699101290464979
"12541","ZNF337",0.0699093829504401
"12542","VPS26A",0.0698937690019141
"12543","HNRNPA1",0.0698258107651195
"12544","GPT2",0.0698241946342174
"12545","ADARB2",0.0698210898870286
"12546","ICAM5",0.0698076428602094
"12547","SCUBE2",0.069742598103901
"12548","TMEM156",0.0696449940773557
"12549","MRGBP",0.0696371202362091
"12550","RAP1A",0.0696142953315797
"12551","hsa-mir-326",0.069611390830208
"12552","BRMS1",0.0696083563319152
"12553","CALHM1",0.0696064598283226
"12554","hsa-mir-551a",0.06957718196545
"12555","GLDC",0.0695472217076696
"12556","hsa-mir-378d-1",0.069525416168725
"12557","GLRX",0.0695166545789851
"12558","DDX31",0.0695024168975296
"12559","hsa-mir-5190",0.0694982121590191
"12560","CES4A",0.0694913892818887
"12561","EPHX3",0.0694457194696386
"12562","QRFPR",0.0694422177281041
"12563","OR10G4",0.0694402733555324
"12564","ZFP64",0.0693983347696209
"12565","DAPK3",0.0693607907300171
"12566","GGH",0.0693502154681991
"12567","SGMS2",0.0693461758604251
"12568","SRSF7",0.0693400380150959
"12569","MFN1",0.0693200595589276
"12570","PTGIS",0.0692831950598422
"12571","FAM209B",0.0692826562315357
"12572","AUH",0.0692779541235268
"12573","FAM9B",0.0692591693836349
"12574","COG2",0.0692510156976952
"12575","MCM7",0.06922309848188
"12576","LOXL2",0.0691978220373261
"12577","KRTAP22-2",0.0691872640617779
"12578","DUSP21",0.0691515664194303
"12579","FGF19",0.0691122600340039
"12580","BATF",0.0690954941433956
"12581","GTF2H3",0.0690910349922013
"12582","C21orf58",0.0690858172480265
"12583","NRP2",0.0690838481683886
"12584","GTPBP8",0.0690668092889259
"12585","ADRBK1",0.0690667264268267
"12586","IFIT5",0.0690598696228028
"12587","SMPD4",0.0690256148351324
"12588","SRP19",0.0690080033110677
"12589","ELOVL4",0.0689850213369478
"12590","hsa-mir-1293",0.0689645058202575
"12591","hsa-mir-4799",0.0689310389368742
"12592","LIX1L",0.0689018884137968
"12593","hsa-mir-3923",0.0688551799729502
"12594","WTIP",0.0688463176036596
"12595","RBBP8NL",0.0688019123693266
"12596","NPL",0.06877453257979
"12597","CYP11B2",0.0687644429844682
"12598","KRTDAP",0.0687622794032811
"12599","MMP23B",0.0687494919401752
"12600","SH3BGRL",0.0687368927811337
"12601","RAB44",0.0687196322120361
"12602","ZNF138",0.0687068282233172
"12603","MUS81",0.0686883868069411
"12604","TAF7L",0.0686809696989677
"12605","SLC17A9",0.0686442046195546
"12606","POLN",0.0686206893939246
"12607","ZC3H6",0.0685975343235355
"12608","RND1",0.0685950754095615
"12609","COG8",0.0685607055921484
"12610","TTC12",0.0685573843452702
"12611","MYCBPAP",0.0685386091334769
"12612","TRIM48",0.0685294905186033
"12613","GRIA4",0.0685239875119856
"12614","ZNF571",0.0685194151722852
"12615","LENG8",0.0685176252822464
"12616","PPM1E",0.068499573573288
"12617","PSMC3",0.0684959638232427
"12618","UBE2B",0.0684946647053096
"12619","MRPS22",0.0684648325342711
"12620","PSMC1",0.0684423130072356
"12621","SUPT20HL2",0.0684182934922479
"12622","MT1G",0.0683831353733068
"12623","C17orf77",0.068379330867764
"12624","SLC35G6",0.0683418323721149
"12625","MAGEA10-MAGEA5",0.0683403387210487
"12626","KIAA1217",0.0683277291615966
"12627","NPBWR1",0.0683233820966373
"12628","TPBGL",0.0682971331554522
"12629","RUNX2",0.0682900394161152
"12630","DLK2",0.0682807955790744
"12631","WDR46",0.0682777129329345
"12632","CPNE3",0.0682682557642383
"12633","LOH12CR1",0.0682560960386582
"12634","KLK7",0.0682384755198414
"12635","FCHO1",0.0681487003461003
"12636","hsa-mir-5189",0.0681396449767045
"12637","NCOA3",0.0681364683959864
"12638","OR6T1",0.0681303669663365
"12639","TMEM71",0.068130066744956
"12640","PRSS57",0.0680988314682896
"12641","TOLLIP",0.0680788490169905
"12642","OR4B1",0.0680413820211184
"12643","TMEM74",0.0680319623164623
"12644","TSC22D4",0.0680297081170873
"12645","PYROXD2",0.0679783092727319
"12646","MFI2",0.0679591862278419
"12647","C18orf54",0.0679023635102476
"12648","KIFC2",0.0679003003942437
"12649","NCF1",0.0678931724458923
"12650","STS",0.067873348741125
"12651","MYOT",0.067872087965895
"12652","KIF21B",0.0678682227312643
"12653","COX8C",0.0678631156974549
"12654","GPR137C",0.0678603975779531
"12655","CHST14",0.067843220883384
"12656","ASGR1",0.0678353444754266
"12657","FAM122C",0.0678229791208043
"12658","EME1",0.0678164037674195
"12659","CTAGE4",0.0678110048212485
"12660","LINGO4",0.0678097180582565
"12661","hsa-mir-4654",0.0678096801700684
"12662","TMEM107",0.0678049875400193
"12663","GRB14",0.0678007600383104
"12664","CHML",0.0677988448869123
"12665","RNGTT",0.0677872386294106
"12666","SEL1L3",0.0677808093960691
"12667","ANXA2",0.0677727049610476
"12668","CCDC108",0.0677689978244717
"12669","TRPM4",0.0677500456049021
"12670","KIAA1958",0.0677300312909803
"12671","ZNF709",0.0677282530800347
"12672","SCD",0.0677089752473797
"12673","ANAPC15",0.0676992358359971
"12674","ACER1",0.0676944346203334
"12675","ARMCX5-GPRASP2",0.067694363570608
"12676","hsa-mir-4671",0.0676612811856298
"12677","SEPT7",0.0676593639162203
"12678","hsa-mir-374b",0.0676497319681298
"12679","TYROBP",0.0676373354792137
"12680","hsa-mir-542",0.0676277458220198
"12681","CUTC",0.0676196281780508
"12682","hsa-mir-623",0.067599186564022
"12683","TEKT3",0.0675891347199068
"12684","hsa-mir-6717",0.0675805678328063
"12685","OR5B21",0.067568075875554
"12686","NMS",0.0675166783149208
"12687","PLAC4",0.0675160471227573
"12688","PKD1L3",0.0674945483321896
"12689","NLGN4X",0.0674933276522679
"12690","C1GALT1",0.0674726013952324
"12691","CCDC90B",0.0674449678928047
"12692","BDKRB1",0.067433580426998
"12693","GKN2",0.0674244355692894
"12694","PRAMEF12",0.0674179838151087
"12695","PACSIN1",0.0674165857801577
"12696","WNK3",0.0673888714742756
"12697","SNRNP40",0.0673704429990488
"12698","BHLHA15",0.0673334870427878
"12699","RBM19",0.0673312227842136
"12700","CNTRL",0.0673129080727375
"12701","SPATS2",0.0672940967471629
"12702","SMTN",0.0672929230041611
"12703","CCDC174",0.0672796593066766
"12704","PLEK2",0.067258426375099
"12705","hsa-mir-598",0.0672583832476756
"12706","QARS",0.0672278628708364
"12707","FGFBP1",0.0672255845176075
"12708","DOC2A",0.0671801229747088
"12709","CDC34",0.067180045605474
"12710","hsa-mir-105-1",0.0671742009233295
"12711","CYP7B1",0.0671679942346379
"12712","NSUN2",0.0671437767437392
"12713","FAM155B",0.0671250606623214
"12714","SPRR2F",0.0671171369975997
"12715","MAP3K5",0.0670833543379511
"12716","UGT2A3",0.0670816946440171
"12717","EXOC3L2",0.0670621935738943
"12718","LZTR1",0.0670577077011766
"12719","NCOA2",0.0670545748353077
"12720","IZUMO4",0.0670527893657553
"12721","USP9X",0.0670290937563009
"12722","RIMBP3B",0.0670005842535023
"12723","UBN2",0.0669454226707531
"12724","hsa-mir-4730",0.0669151771798304
"12725","UBQLN1",0.0669151425707661
"12726","HPCAL1",0.0668968358900106
"12727","RSPO1",0.0668610820602118
"12728","GPRC5D",0.0668106634366218
"12729","FKBP5",0.0667879283194096
"12730","YPEL4",0.0667860326293997
"12731","BOLL",0.0667725239047546
"12732","DNPEP",0.0667666945703194
"12733","KAT7",0.0667316799782001
"12734","ATPBD4",0.0667138237030341
"12735","RPRD1B",0.0666967180847824
"12736","TPT1",0.0666835077058905
"12737","MRPL27",0.0666817149511284
"12738","FKBP2",0.0666806947422473
"12739","hsa-mir-1285-1",0.0666721543813561
"12740","TOR1AIP1",0.0666627694187494
"12741","KRTAP23-1",0.0666558731173281
"12742","C4orf6",0.0666166590765789
"12743","C19orf67",0.0666110532307887
"12744","PTOV1",0.0666077564750905
